artist,image_url
Wynton Marsalis,https://lastfm.freetls.fastly.net/i/u/avatar170s/1d3f5b2e743a4064a2efa3712a8b2f3c
Mercer Ellington,https://lastfm.freetls.fastly.net/i/u/avatar170s/6bdf51b0936c425fab10292b2aeaafc9
"Dolly Parton, Linda Ronstadt & Emmylou Harris",https://lastfm.freetls.fastly.net/i/u/avatar170s/87789aaeb1054006a8e5c0f1f9a14b3e
Ronnie Milsap & Kenny Rogers,https://lastfm.freetls.fastly.net/i/u/avatar170s/1e954756c5554e8d8b646e6b5bcef017
Mylon LeFevre & Broken Heart,https://lastfm.freetls.fastly.net/i/u/avatar170s/db820f06c34e1ea2f5b1fad26083d42d
Anita Baker & The Winans,https://lastfm.freetls.fastly.net/i/u/avatar170s/cbc6d533542c1e522e7a90846149d8c2
Julio Iglesias,https://lastfm.freetls.fastly.net/i/u/avatar170s/100ac4035f0749d2b87193de6e15aefc
Professor Longhair,https://lastfm.freetls.fastly.net/i/u/avatar170s/0f908e9a724f2261549631fb60d215b7
Steve Goodman,https://lastfm.freetls.fastly.net/i/u/avatar170s/88064acb225e42b6bebd14e9f564ad8a
Peter Tosh,https://lastfm.freetls.fastly.net/i/u/avatar170s/8d561b2c0de044f7ac2be32ac94e382f
Bobby McFerrin & Jack Nicholson,https://lastfm.freetls.fastly.net/i/u/avatar170s/f945394d3a0c4c8dbcb5f120a2d74e82
Garrison Keillor,https://lastfm.freetls.fastly.net/i/u/avatar170s/e61ae5f541714657af5497057d0fd857
"James Horner, Barry Mann & Cynthia Weil, songwriters (Linda Ronstadt & James Ingram)",
Genesis,https://lastfm.freetls.fastly.net/i/u/avatar170s/6495ed60d53a339a5bb3964630c441d6
Steve Winwood,https://lastfm.freetls.fastly.net/i/u/avatar170s/b4d2fe221bb14f39b6fb875af2bfe6f0
"Dionne Warwick, Elton John, Gladys Knight & Stevie Wonder",https://lastfm.freetls.fastly.net/i/u/avatar170s/b703c5c850d12bb0094787fb5f258471
Harold Faltermeyer & Steve Stevens,https://lastfm.freetls.fastly.net/i/u/avatar170s/e6c139b185954900d3710aae488a6d78
Andreas Vollenweider,https://lastfm.freetls.fastly.net/i/u/avatar170s/424e58595a63429eb1259524a1265219
The Eurythmics,https://lastfm.freetls.fastly.net/i/u/avatar170s/8e051566b7b007f41f178e2004dcf59b
The Art Of Noise Featuring Duane Eddy,https://lastfm.freetls.fastly.net/i/u/avatar170s/2b16347c44ad4b78792540a9ef786b54
James Brown,https://lastfm.freetls.fastly.net/i/u/avatar170s/f14de63953ac4ec3cef2e2da3c35b073
Prince & The Revolution,https://lastfm.freetls.fastly.net/i/u/avatar170s/5ffd6c5e7bc704a5cd10a33ae47c5496
David Sanborn & Bob James,https://lastfm.freetls.fastly.net/i/u/avatar170s/328652f2daab454b86abd8e25dc7d42c
2+2 Plus,
The Tonight Show Band With Doc Severinsen,
Ronnie Milsap,https://lastfm.freetls.fastly.net/i/u/avatar170s/a21cf803d95346c18e2e965ec8de4333
Ricky Skaggs,https://lastfm.freetls.fastly.net/i/u/avatar170s/c7a69a2ddbf3425aa4dc8804cace079b
Philip Bailey,https://lastfm.freetls.fastly.net/i/u/avatar170s/6c7c82a0df8c478bc7d4ecac0c42e595
Sandi Patti & Deniece Williams,
"Robert Cray, Albert Collins & Johnny Copeland",
"Al Bunetta, Dan Einstein & Hank Neuberger, producers; (Arlo Guthrie, John Hartford, Richie Havens, Bonnie Koloc, Nitty Gritty Dirt Band, John Prine and Others)",
Eddie Blazonczyk's Versatones,https://lastfm.freetls.fastly.net/i/u/avatar170s/6b6beca22f814c35832ac6d89418d11b
(The Sesame Street Muppets),
Bill Cosby,https://lastfm.freetls.fastly.net/i/u/avatar170s/6bd32481bd744cdd8ff6b6fa04c41baf
"Johnny Cash, Carl Perkins, Jerry Lee Lewis, Roy Orbison, Sam Phillips, Rick Nelson & Chips Moman",
Dire Straits,https://lastfm.freetls.fastly.net/i/u/avatar170s/be5454ab10c5f3fe1460e2cae975556b
USA For Africa (Various Artists),
USA For Africa - Various Artists,
Jan Hammer,https://lastfm.freetls.fastly.net/i/u/avatar170s/088e08fa739448cd89901f3e4428f4fe
Commodores,https://lastfm.freetls.fastly.net/i/u/avatar170s/8515f0e232327fd7a910cb57d200783b
Ernie Watts,https://lastfm.freetls.fastly.net/i/u/avatar170s/2a988a61a8c04f5a859b933b6dfc347c
Cleo Laine,https://lastfm.freetls.fastly.net/i/u/avatar170s/a190697948364e479b4028675289b3ed
Bobby McFerrin & Jon Hendricks,
Wynton Marsalis Group,
John Barry & Bob Wilber,
Sandi Patti & Larnelle Harris,
Marvin Winans,https://lastfm.freetls.fastly.net/i/u/avatar170s/8b2ab09af78a40f5933d8c4e872c884f
Jennifer Holliday,https://lastfm.freetls.fastly.net/i/u/avatar170s/8551b77a687844c8c4370ce937dd2c5c
Lani Hall,https://lastfm.freetls.fastly.net/i/u/avatar170s/2b71405473224671905bb9b10288bb7c
Tito Puente & His Latin Ensemble,https://lastfm.freetls.fastly.net/i/u/avatar170s/59ecfef7b3bb52db317f642678dcc6b4
Rockin' Sidney,https://lastfm.freetls.fastly.net/i/u/avatar170s/c689b54b0ea34d79a1835e51431f1ef1
Frank Yankovic,https://lastfm.freetls.fastly.net/i/u/avatar170s/5e045933e0f047d28a83ae2fdd9e1a36
(Jim Henson's Muppets & The Sesame Street Cast),
Whoopi Goldberg,https://lastfm.freetls.fastly.net/i/u/avatar170s/70fac37577b546c8bd92f2da0e94e0cc
(Original Broadway Cast),
Lionel Richie,https://lastfm.freetls.fastly.net/i/u/avatar170s/251f6b43bb78fcc9d01e7cd8c20337a0
The Pointer Sisters,https://lastfm.freetls.fastly.net/i/u/avatar170s/0050b83e3bef4e22baa046ed898b8de5
"Ray Parker, Jr.",https://lastfm.freetls.fastly.net/i/u/avatar170s/9a3d3c2d5e1a1a2433b6646e9bec71f4
Yes,https://lastfm.freetls.fastly.net/i/u/avatar170s/ea19fc3350d0412eab5b5fc1a251600d
Billy Ocean,https://lastfm.freetls.fastly.net/i/u/avatar170s/8d30e3f23d05c0dc3bd7bbe33a2e5449
James Ingram & Michael McDonald,https://lastfm.freetls.fastly.net/i/u/avatar170s/4d7c0d862b59939e2ef515be262962cb
Merle Haggard,https://lastfm.freetls.fastly.net/i/u/avatar170s/fc4c0c3eb9944e068c512baeae6bd2a4
Debby Boone & Phil Driscoll,
Shirley Caesar & Al Green,
Donna Summer,https://lastfm.freetls.fastly.net/i/u/avatar170s/29cfdb14b8029f7948e49f1ccaef162c
Luis Miguel & Sheena Easton,https://lastfm.freetls.fastly.net/i/u/avatar170s/39576dc043c5e22207f722a11ce48f44
"John Hammond, Stevie Ray Vaughan & Double Trouble, Sugar Blue, Koko Taylor & The Blues Machine, Luther ""Guitar Junior"" Johnson, J.B. Hutto & The New Hawks",
Elizabeth Cotten,https://lastfm.freetls.fastly.net/i/u/avatar170s/51834e5fa3bedc7fd11d0cca40bae9f8
Black Uhuru,https://lastfm.freetls.fastly.net/i/u/avatar170s/252cb5ce74a14a5dca21b37d563f94a7
Shel Silverstein,https://lastfm.freetls.fastly.net/i/u/avatar170s/ae20f5ceacc442e5bd0ccc193d8099d7
Ben Kingsley,https://lastfm.freetls.fastly.net/i/u/avatar170s/54c53ab45a9da03d60263d5d5124f1b5
Joe Williams,https://lastfm.freetls.fastly.net/i/u/avatar170s/8ed5aef7b15747aa8a22030183f7c449
Art Blakey & The Jazz Messengers,https://lastfm.freetls.fastly.net/i/u/avatar170s/1c8f9cc62203f43dad71e47be151c0bc
Count Basie,https://lastfm.freetls.fastly.net/i/u/avatar170s/655bbb291e1a4077a4b3fd89d6e4e00a
The Police,https://lastfm.freetls.fastly.net/i/u/avatar170s/b88571bd99984e57f13e4f947288fadf
Irene Cara,https://lastfm.freetls.fastly.net/i/u/avatar170s/2fc4e50635eb87bd13ace4c7a8e21503
George Benson,https://lastfm.freetls.fastly.net/i/u/avatar170s/cd7a9a55398b4aa273badcd3aece48e1
Pat Benatar,https://lastfm.freetls.fastly.net/i/u/avatar170s/0222c6333d814d9f869b6069887e00da
Rufus & Chaka Khan,https://lastfm.freetls.fastly.net/i/u/avatar170s/9b6e6b8051b8a9960ffca73b7994d13e
Anne Murray,https://lastfm.freetls.fastly.net/i/u/avatar170s/4eab7bdc4a54b043b90d404ec613372b
Lee Greenwood,https://lastfm.freetls.fastly.net/i/u/avatar170s/5a31b2a0107f449db9064a2a6c83c941
Alabama,https://lastfm.freetls.fastly.net/i/u/avatar170s/5f44aad63b474bde90df895c85fc64a0
The New South,
Sandra Crouch,https://lastfm.freetls.fastly.net/i/u/avatar170s/fcc7822e69869df972c7fdce2e5ef4e8
Barbara Mandrell & Bobby Jones,
Clifton Chenier & His Red Hot Louisiana Band,https://lastfm.freetls.fastly.net/i/u/avatar170s/cd3bb5005ed94208a5aa155ac88c3b35
Eddie Murphy,https://lastfm.freetls.fastly.net/i/u/avatar170s/da52d14a5b837cbf1a7c0a39f50798a5
William Warfield,https://lastfm.freetls.fastly.net/i/u/avatar170s/eb61e0bbcd2c4843a16f2ed2ce158f43
Duran Duran,https://lastfm.freetls.fastly.net/i/u/avatar170s/2f395569c78e577eee5e3dfcb14f1982
The Phil Woods Quartet,https://lastfm.freetls.fastly.net/i/u/avatar170s/a67d6e8585f77a278c0e52d747963982
Rob McConnell & The Boss Brass,https://lastfm.freetls.fastly.net/i/u/avatar170s/8a73d530bb728d5d379e6d1f2dabe033
Toto,https://lastfm.freetls.fastly.net/i/u/avatar170s/20a20ffafe8693fcb5427700eed22341
Melissa Manchester,https://lastfm.freetls.fastly.net/i/u/avatar170s/558253c0c83a67d91d078f3cb81b4978
Joe Cocker & Jennifer Warnes,https://lastfm.freetls.fastly.net/i/u/avatar170s/ca694fb202b444999eeffb6ce19ac271
John Cougar Mellencamp,https://lastfm.freetls.fastly.net/i/u/avatar170s/3bae69d296acd938209e5f5cb99a0e8c
Survivor,https://lastfm.freetls.fastly.net/i/u/avatar170s/6a57a02a2cc8408ea326ebcc8c99eeba
A Flock Of Seagulls,https://lastfm.freetls.fastly.net/i/u/avatar170s/76d05e56ba8660f95b017060f3c1b083
Marvin Gaye,https://lastfm.freetls.fastly.net/i/u/avatar170s/78b24fc68ab843d1a15266c7b5a7bb7e
Dazz Band,https://lastfm.freetls.fastly.net/i/u/avatar170s/a194cf6fb2304d87808a2278b23b711b
"Earth, Wind & Fire",https://lastfm.freetls.fastly.net/i/u/avatar170s/8931daa23566354c729b8000d14dbf69
Juice Newton,https://lastfm.freetls.fastly.net/i/u/avatar170s/27a0d9bd3bb54ada8f6700ae8dd87b08
Roy Clark,https://lastfm.freetls.fastly.net/i/u/avatar170s/f6affd2ebaef408eae17851a2c200ccc
Blackwood Brothers,https://lastfm.freetls.fastly.net/i/u/avatar170s/b72adf70665c4a02948451ec67f2bc37
Barbara Mandrell,https://lastfm.freetls.fastly.net/i/u/avatar170s/37f5084537fa441db2f77bad6f41eb8b
"Clarence ""Gatemouth"" Brown",https://lastfm.freetls.fastly.net/i/u/avatar170s/b7dc6ad9b13b48d0b2d470a6c99f50b4
Queen Ida,https://lastfm.freetls.fastly.net/i/u/avatar170s/caee4cb3c50e4ed084cec72f42c9bf7b
Richard Pryor,https://lastfm.freetls.fastly.net/i/u/avatar170s/9c59ddeb361f41ad8af7a8970c95a54f
Olivia Newton-John,https://lastfm.freetls.fastly.net/i/u/avatar170s/1e57ea1d3bfa8d3004ede34fad15a857
Sarah Vaughan,https://lastfm.freetls.fastly.net/i/u/avatar170s/69fe97302d104254a4437673f4629aa4
Phil Woods Quartet,
Kim Carnes,https://lastfm.freetls.fastly.net/i/u/avatar170s/e6bd461a9b5b41e8c18ae0543f9196ba
John Lennon & Yoko Ono,https://lastfm.freetls.fastly.net/i/u/avatar170s/121a861cb28a407e9d6f855ae58b6fdb
Larry Carlton & Mike Post,
Rick Springfield,https://lastfm.freetls.fastly.net/i/u/avatar170s/5845455b38dc4b23880e6a32b6b686b6
James Ingram,https://lastfm.freetls.fastly.net/i/u/avatar170s/4acddd05076e42788c1bf142dad5deeb
"Grover Washington, Jr.",https://lastfm.freetls.fastly.net/i/u/avatar170s/b0e1071470dceea71a8c92e59333b1ff
The Oak Ridge Boys,https://lastfm.freetls.fastly.net/i/u/avatar170s/d616c1006a494cb3b6b3e4617dc26618
The Imperials,https://lastfm.freetls.fastly.net/i/u/avatar170s/079e0df4941ce3280668312400dceeed
The Masters V,https://lastfm.freetls.fastly.net/i/u/avatar170s/f6f2df18e8e041bf8a9eeab9341f6cee
Clare Fischer,https://lastfm.freetls.fastly.net/i/u/avatar170s/f383a5bf48b52e53867e6e6942c0b3af
"(The Muppets, Glen Campbell, Crystal Gayle, Loretta Lynn, Tanya Tucker)",
Orson Welles,https://lastfm.freetls.fastly.net/i/u/avatar170s/4173166de816498b88c341037695ed8d
Michael Nesmith,https://lastfm.freetls.fastly.net/i/u/avatar170s/de746c01f67c421b8a376ee6f2700479
Gary Burton & Chick Corea,https://lastfm.freetls.fastly.net/i/u/avatar170s/eafd27ef5d874340b7a9c8917904e4ad
Gerry Mulligan,https://lastfm.freetls.fastly.net/i/u/avatar170s/5d68b8a9bc3d480f8455d19d52c377ab
Christopher Cross,https://lastfm.freetls.fastly.net/i/u/avatar170s/4d396a78e1f2d91fe84b92468e15a46a
Kenny Loggins,https://lastfm.freetls.fastly.net/i/u/avatar170s/13dd1c5110b5604cc3fcf386f0cf7d9e
Barbra Streisand & Barry Gibb,https://lastfm.freetls.fastly.net/i/u/avatar170s/161afab4a69f49b1c9764eb3033a795a
Bob James & Earl Klugh,https://lastfm.freetls.fastly.net/i/u/avatar170s/14008ad4814149c19aabe05d6bab0ff3
Billy Joel,https://lastfm.freetls.fastly.net/i/u/avatar170s/1b5bf938f7a386e379c28c2bf0dca3ff
Bob Seger & The Silver Bullet Band,https://lastfm.freetls.fastly.net/i/u/avatar170s/202b18d77db2bcfcc6c3dd2a3e807d02
Stephanie Mills,https://lastfm.freetls.fastly.net/i/u/avatar170s/ac4cc2d02c6a8dce5efce4c5dfb3765a
Manhattans,https://lastfm.freetls.fastly.net/i/u/avatar170s/7f8004b9d1b04cc9ccb8610dec87357b
Emmylou Harris & Roy Orbison,https://lastfm.freetls.fastly.net/i/u/avatar170s/3f514a7f12744c2fa19ab55e508b94b5
Gilley's Urban Cowboy Band,
"Reba Rambo, Dony McGuire, B.J. Thomas, Andrae Crouch, Walter Hawkins, Tramaine Hawkins, Cynthia Clawson, The Archers",
James Cleveland & The Charles Fold Singers,
Debby Boone,https://lastfm.freetls.fastly.net/i/u/avatar170s/e28480a1f52d45cd8831536189ae7731
Cal Tjader,https://lastfm.freetls.fastly.net/i/u/avatar170s/2fbe60e6622f8124bd559afac1731299
Rodney Dangerfield,https://lastfm.freetls.fastly.net/i/u/avatar170s/09044b57250b4250b95435f58dc7b702
Pat Carroll,https://lastfm.freetls.fastly.net/i/u/avatar170s/29785b463ab3442381c33af190524224
Bill Evans,https://lastfm.freetls.fastly.net/i/u/avatar170s/f57b8492fe3e408fc021bb5fbaa2bee1
The Doobie Brothers,https://lastfm.freetls.fastly.net/i/u/avatar170s/de6a5422aeefe5e84dfc974ceeb4a5da
Rickie Lee Jones,https://lastfm.freetls.fastly.net/i/u/avatar170s/6af2ed5a4f2fd43760896fbb10250ef9
Dionne Warwick,https://lastfm.freetls.fastly.net/i/u/avatar170s/6f654aabdee8451da2b2de8753e44382
Paul McCartney & Wings,https://lastfm.freetls.fastly.net/i/u/avatar170s/9a485c2dc59e43d0a64a850599492640
Mahalia Jackson,https://lastfm.freetls.fastly.net/i/u/avatar170s/a5629d3a95294425bb76ad924a2325bf
Kenny Rogers,https://lastfm.freetls.fastly.net/i/u/avatar170s/1e954756c5554e8d8b646e6b5bcef017
The Charlie Daniels Band,https://lastfm.freetls.fastly.net/i/u/avatar170s/3425739e0c994f49b571014af53a92ff
Doc Watson & Merle Watson,https://lastfm.freetls.fastly.net/i/u/avatar170s/97a1cb2b3faa4661a3b87f4936ad927b
Muddy Waters,https://lastfm.freetls.fastly.net/i/u/avatar170s/9b3450a6c24240629f881c26c616063d
Irakere,https://lastfm.freetls.fastly.net/i/u/avatar170s/f6b6bd4ba31a4f8aab0880a4313f636c
(The Muppets),https://lastfm.freetls.fastly.net/i/u/avatar170s/e61eb3cfc96c458996952ff47cbbeaeb
John Gielgud,https://lastfm.freetls.fastly.net/i/u/avatar170s/a007b7c5cd4947caa584775e167db05e
Weather Report,https://lastfm.freetls.fastly.net/i/u/avatar170s/ebcaa6e3a87453ab4fe55a08a76d7bf0
Barry Manilow,https://lastfm.freetls.fastly.net/i/u/avatar170s/7e735842d5137357bad2ac8c39390c56
Bee Gees,https://lastfm.freetls.fastly.net/i/u/avatar170s/a99727140b51bfc3c8dc27dd9ca472f1
Chuck Mangione,https://lastfm.freetls.fastly.net/i/u/avatar170s/8becbe12ed8c13b0b500200ee049f71d
James Whitmore,
Waylon Jennings & Willie Nelson,https://lastfm.freetls.fastly.net/i/u/avatar170s/29776314ed64465593667a177b063dd7
Larry Hart,https://lastfm.freetls.fastly.net/i/u/avatar170s/e70cf9b847da46f2c61be04b82b85a30
The Happy Goodman Family,https://lastfm.freetls.fastly.net/i/u/avatar170s/12f22f8be63b72e006101b8fe017f2ed
Andrae Crouch & The Disciples,https://lastfm.freetls.fastly.net/i/u/avatar170s/2bd1210bd9a149e1c917378bf52dab1b
Thad Jones & Mel Lewis,https://lastfm.freetls.fastly.net/i/u/avatar170s/640957a32c2704186e7917189d02f827
Fleetwood Mac,https://lastfm.freetls.fastly.net/i/u/avatar170s/162fbf9a0bfde9adc74b753ec8936174
Phil Woods,https://lastfm.freetls.fastly.net/i/u/avatar170s/244e7033c4d44970aad0b21ff41ae913
John Williams,https://lastfm.freetls.fastly.net/i/u/avatar170s/d29b3a48e1bb4c888aeb7a0fae62d4f0
Thelma Houston,https://lastfm.freetls.fastly.net/i/u/avatar170s/76acd67528abc3cc10e108a97767a0d0
Lou Rawls,https://lastfm.freetls.fastly.net/i/u/avatar170s/f0c8a3f0b9554fb8a646b8b544fc4839
Emotions,https://lastfm.freetls.fastly.net/i/u/avatar170s/375643d3b9fa0db6b6555c60d1b3746f
Brothers Johnson,https://lastfm.freetls.fastly.net/i/u/avatar170s/a9fb9a289bc94cda99c3ea7df7f39fbb
Edwin Hawkins & The Edwin Hawkins Singers,
James Cleveland,https://lastfm.freetls.fastly.net/i/u/avatar170s/ea11b48a4fbb44db9304c78b3d926cd1
Crystal Gayle,https://lastfm.freetls.fastly.net/i/u/avatar170s/d273a297b84246fea6d67d0eb2d398b7
The Kendalls,https://lastfm.freetls.fastly.net/i/u/avatar170s/93ecd67e738a4600b74717a2f0ada03b
"Hargus ""Pig"" Robbins",https://lastfm.freetls.fastly.net/i/u/avatar170s/891d2a6879ab4bb7aadf51177f3de1b5
Mongo Santamaria,https://lastfm.freetls.fastly.net/i/u/avatar170s/3b364324e84746a7bb3131b2cc02f3e7
Julie Harris,https://lastfm.freetls.fastly.net/i/u/avatar170s/ccdf9ac5a01e40329f444dbd20e60405
Chicago,https://lastfm.freetls.fastly.net/i/u/avatar170s/e4e5f1b424c94e26bd5c8143e9330048
"Marilyn McCoo & Billy Davis, Jr.",https://lastfm.freetls.fastly.net/i/u/avatar170s/62d1229634544120b59168e719f01a3c
Amazing Rhythm Aces,https://lastfm.freetls.fastly.net/i/u/avatar170s/0fab2d81987ea95c7af86f418727fe1a
Chet Atkins & Les Paul,https://lastfm.freetls.fastly.net/i/u/avatar170s/3279f8fb68a44f28ba02c2f9747d54f5
Gary S. Paxton,https://lastfm.freetls.fastly.net/i/u/avatar170s/08b1a85843c2fb3c13097cd1862819f3
John Hartford,https://lastfm.freetls.fastly.net/i/u/avatar170s/d9d8d7d85538c45292e55fdfb97aec4f
Karl Bohm & Hermione Gingold,
"Helen Hayes, Orson Welles, Henry Fonda & James Earl Jones",
Captain & Tennille,https://lastfm.freetls.fastly.net/i/u/avatar170s/d92c49adee32488349fd2b5e29a03324
Judy Collins,https://lastfm.freetls.fastly.net/i/u/avatar170s/35b62c1efa4f433babeee1f128f42647
Chick Corea & Return To Forever,https://lastfm.freetls.fastly.net/i/u/avatar170s/e6daac9c17f1474e9bbbcca6d26521cf
Michel Legrand & Phil Woods,
Van McCoy,https://lastfm.freetls.fastly.net/i/u/avatar170s/3db89b49f4954085b5efa034d1aaf200
Silver Convention,https://lastfm.freetls.fastly.net/i/u/avatar170s/58ec67530cab4ef09721b4e4a7ef177a
Kris Kristofferson & Rita Coolidge,https://lastfm.freetls.fastly.net/i/u/avatar170s/aa3478a05d2d491ca5c63646d849a403
The Bill Gaither Trio,https://lastfm.freetls.fastly.net/i/u/avatar170s/844e076dff3246ccb3e6af79989d57e7
Richard Burton,https://lastfm.freetls.fastly.net/i/u/avatar170s/9f2817444c1d49e7a2dd00ef102f1781
"Joe Pass, Oscar Peterson & Niels Pedersen",
Woody Herman,https://lastfm.freetls.fastly.net/i/u/avatar170s/05f35c653a894e19a0916558da6cc993
Marvin Hamlisch,https://lastfm.freetls.fastly.net/i/u/avatar170s/7b4b20cad5bad362ff93d2c4a52feb0f
Rufus,https://lastfm.freetls.fastly.net/i/u/avatar170s/9b6e6b8051b8a9960ffca73b7994d13e
MFSB,https://lastfm.freetls.fastly.net/i/u/avatar170s/7a44b1bccbd449788d6b47b32355621a
James Cleveland & The Southern California Community Choir,https://lastfm.freetls.fastly.net/i/u/avatar170s/269ac2cbfa2597e9103b8117089a19b1
Chet Atkins & Merle Travis,https://lastfm.freetls.fastly.net/i/u/avatar170s/d5ff0e5359cf46c3974386e57076d7e9
Elvis Presley,https://lastfm.freetls.fastly.net/i/u/avatar170s/5b7983a15c2f4b6c9649f12438240e86
Merle Watson & Doc Watson,
"Sterling Holloway, Sebastian Cabot & Paul Winchell",
Dudley Moore & Peter Cook,
Roberta Flack,https://lastfm.freetls.fastly.net/i/u/avatar170s/c8d67fe361294262a37e85862839c879
Supersax,https://lastfm.freetls.fastly.net/i/u/avatar170s/15eb47abb6f9486ebd1e9998d4900c8d
Eumir Deodato,https://lastfm.freetls.fastly.net/i/u/avatar170s/56ad0647f3d04dc3bf91c7659313cc6c
Ramsey Lewis,https://lastfm.freetls.fastly.net/i/u/avatar170s/853599935ee94dec9015187991b9b65f
Dixie Hummingbirds,https://lastfm.freetls.fastly.net/i/u/avatar170s/3dd4adfae9b94f16b0df0e0d4e7ff947
Charlie Rich,https://lastfm.freetls.fastly.net/i/u/avatar170s/049fee4e0916415eaf683c2ddfd3f2fd
Steve Mandell & Eric Weissberg,https://lastfm.freetls.fastly.net/i/u/avatar170s/564f34e079f617a75ae5fd129ade208b
(Sesame Street Cast),
Cheech & Chong,https://lastfm.freetls.fastly.net/i/u/avatar170s/3aefe0ee28db4b368d51e02e89d0545c
Richard Harris,https://lastfm.freetls.fastly.net/i/u/avatar170s/2155d044799d4dc6befc5e091684f957
"George Harrison, Ravi Shankar, Bob Dylan, Leon Russell, Ringo Starr, Billy Preston, Eric Clapton & Klaus Voormann",
Freddie Hubbard,https://lastfm.freetls.fastly.net/i/u/avatar170s/5f5dfadcc6ec40549db8c4c525bad211
Harry Nilsson,https://lastfm.freetls.fastly.net/i/u/avatar170s/c0ea1c8ff2754c6f823add983cbf48c4
Donny Hathaway & Roberta Flack,https://lastfm.freetls.fastly.net/i/u/avatar170s/8695a9b9b0ad40f5bd5597ff5ba8f14e
Billy Preston,https://lastfm.freetls.fastly.net/i/u/avatar170s/32d4a4f150464932a32c5a98fc1385ce
Isaac Hayes,https://lastfm.freetls.fastly.net/i/u/avatar170s/2e6f961b0bc241adb792176916968e51
Billy Paul,https://lastfm.freetls.fastly.net/i/u/avatar170s/7ee4a0d4264042fbac859cc9fb0991c8
The Temptations & Paul Riser,https://lastfm.freetls.fastly.net/i/u/avatar170s/fee4b4fbdd32428c8d402f8ef89dadc7
Donna Fargo,https://lastfm.freetls.fastly.net/i/u/avatar170s/75885b2a190646cabfe9b2f752d5ae90
Charley Pride,https://lastfm.freetls.fastly.net/i/u/avatar170s/7f4cced631a82cd82a9450cff072580a
The Statler Brothers,https://lastfm.freetls.fastly.net/i/u/avatar170s/1f2b18b851aafc201defbd945d0921c9
Charlie McCoy,https://lastfm.freetls.fastly.net/i/u/avatar170s/e94f09ed6b561868466d3bbdbae8bfd1
Rita Moreno & Bill Cosby,
(Original Cast),
Carole King,https://lastfm.freetls.fastly.net/i/u/avatar170s/b6dd3dc059f9fcab2e66a19308a5142e
Carpenters,https://lastfm.freetls.fastly.net/i/u/avatar170s/c9de51a6edd1587f79230bca48f02c97
Ike & Tina Turner,https://lastfm.freetls.fastly.net/i/u/avatar170s/e05b4ae3814845e60a07a568f227b098
Sammi Smith,https://lastfm.freetls.fastly.net/i/u/avatar170s/2544cb2d240b48f1bda2ac76937b4e24
Jerry Reed,https://lastfm.freetls.fastly.net/i/u/avatar170s/eaf5fcf2c3294820b9a27bec1a9a1c5c
Conway Twitty & Loretta Lynn,https://lastfm.freetls.fastly.net/i/u/avatar170s/fa32f8ec62cf441ba3711482afd75de2
Lily Tomlin,https://lastfm.freetls.fastly.net/i/u/avatar170s/860c231736443d9e48cf65fdfcad7274
Les Crane,https://lastfm.freetls.fastly.net/i/u/avatar170s/4af3f1b61b0241ddb3a173b5b5be8276
Bill Evans Trio,https://lastfm.freetls.fastly.net/i/u/avatar170s/9fc843ef3c9346079c58bacd70a092c2
Simon And Garfunkel,https://lastfm.freetls.fastly.net/i/u/avatar170s/28cce4413a9fc57776d81ff2ed28a8f7
Ray Stevens,https://lastfm.freetls.fastly.net/i/u/avatar170s/50de28b13ce74e76a7de416f4d621aa7
Henry Mancini,https://lastfm.freetls.fastly.net/i/u/avatar170s/225ca0b923a5e7a92ebea6e23dce5291
(Simon And Garfunkel),https://lastfm.freetls.fastly.net/i/u/avatar170s/28cce4413a9fc57776d81ff2ed28a8f7
The Delfonics,https://lastfm.freetls.fastly.net/i/u/avatar170s/5fb6312a33d24865982281c60dc4cdf9
Edwin Hawkins Singers,https://lastfm.freetls.fastly.net/i/u/avatar170s/6dc1ec6c86eac9200049a876fb774f04
Lynn Anderson,https://lastfm.freetls.fastly.net/i/u/avatar170s/c92230dce8bc47f392765b409232ea19
Ray Price,https://lastfm.freetls.fastly.net/i/u/avatar170s/01f5606a13634958a6e0b381a22f1b4c
Johnny Cash And June Carter,https://lastfm.freetls.fastly.net/i/u/avatar170s/c7fde8b7cda44121a9650a4d47adbb2e
Jerry Reed & Chet Atkins,
Jake Hess,https://lastfm.freetls.fastly.net/i/u/avatar170s/7ecdaca9a190497ab18337539178bae2
T-Bone Walker,https://lastfm.freetls.fastly.net/i/u/avatar170s/114e820579b64cd69471bbfb92bcf57f
Flip Wilson,https://lastfm.freetls.fastly.net/i/u/avatar170s/d20cd963feff4ef69b7a48b1e0d29c55
Martin Luther King Jr.,https://lastfm.freetls.fastly.net/i/u/avatar170s/b7c9d0a334a14ed59d3f5b356388519e
5th Dimension,https://lastfm.freetls.fastly.net/i/u/avatar170s/aefe068e4c0827d184fc48fe846d2909
"Blood, Sweat And Tears",https://lastfm.freetls.fastly.net/i/u/avatar170s/687fa38dd75b43a6a3100ec9253262f5
Joe South,https://lastfm.freetls.fastly.net/i/u/avatar170s/57ea3c6a44d3472f0f66e242faa918a1
Peggy Lee,https://lastfm.freetls.fastly.net/i/u/avatar170s/ddda7bd302b84299aa8acda4c76c7631
Percy Faith Orchestra And Chorus,
(Joe South),
Joe Simon,https://lastfm.freetls.fastly.net/i/u/avatar170s/25af393dac969fe0c050d9eacad73109
Isley Brothers,https://lastfm.freetls.fastly.net/i/u/avatar170s/be34f13f56914fe6b48b157255f33da3
